id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,cluster hierarchical complete,cluster hierarchical average,cluster hierarchical single
14351884955,40936370@N00,45.83741,4.826163,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,iraq,911,apocalypse,taz,terrorist,peinture,container,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,irak,alqaeda,sanctuaire,islamist,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,terroriste,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,irakien,islamiste,postapocalyptique,maisondartiste,artistshouses,alqaïda,sculpturemoderne,dribrahim,groupeserveur,lespritdelasalamandre,servergroup,abubakralbaghdadi,أبوبكرالبغدادي,aboubakralbaghdadialhusseinialqurashi,ibrahimawwadibrahimalialbadrialsamarrai,abudua,chefétatislamique,leaderoftheislamicstateofiraqandthelevant","Abu Bakr al-Baghdadi, painted portrait DDC_0462",59,14,5,6,2014,0,3,0
30024596025,144798350@N05,45.743853,4.80802,"lyon,arcenciel",,30,17,11,4,2012,5,4,0
26667187273,136607346@N03,45.761018,4.82657,"france,35mm,nikon,lyon,rhône,f18,nuit,vieuxlyon,saone,3518,d5300",Quai de Saône - Lyon,46,23,21,5,2016,5,4,0
33892459525,76235854@N02,45.729445,4.938888,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,dogpatch",#moi #France #lyon #avion #pilote #cool #today #bien #vole #air #airport,3,15,7,4,2017,1,0,0
37505366462,31617643@N03,45.763718,4.828193,"exif:aperture=ƒ71,camera:model=xt2,geocountry,geocity,geostate,exif:lens=xf18135mmf3556rlmoiswr,exif:focallength=389mm,geo:lat=4576371885,exif:model=xt2,geolocation,exif:make=fujifilm,geo:lon=482819315,camera:make=fujifilm,exif:isospeed=3200",Scarves - 3,47,11,11,8,2017,5,4,0
4601252005,54807310@N00,45.73685,4.817719,"france,concert,lyon,bleu,montage,indie,electronic,musique,2010,nuitssonores,électro,marchégare,ns2010,nuitssonores2010,lastfm:event=1429323","Nuits Sonores 2010 @ Marché Gare [Blue gallery] (Lyon, France)",11,21,11,5,2010,5,4,0
44281820430,48551155@N05,45.731941,4.818496,"ad600pro,alamercery,beauty,broncolor,charlotte,confluence,europe,france,girl,inès,lyon,makeupartist,makeup,manfrotto,maquillage,maquilleuse,marion,model,museum,muséedesconfluences,places,shooting,woman,redlips",Charlotte & Inès,46,14,10,11,2018,5,4,0
23561624890,92877887@N00,45.75653,4.839774,"france,lyon,20140530alongtheriver","2014-05-30 -- Along the river, Lyon, France",5,9,30,5,2014,5,4,0
8023557890,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,ferdinand,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,hauterives,artsingulier,prophétie,palaisidéal,abodeofchaos,facteurcheval,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,architecturenaïve,groupeserveur,lespritdelasalamandre,thomasfoucher,servergroup",Ferdinand Cheval eyes IMG_2636,27,23,26,6,2010,0,3,0
8256282316,41746313@N04,45.767837,4.833405,"lyon,fêtedeslumières2012",Décrocher la lune,2,18,8,12,2012,5,4,0
15219205650,22435808@N03,45.745247,4.842327,"lyon,fresque,murpeint",fresque du centenaire du 7e arrondissement (1912-2012),19,16,30,8,2014,5,4,0
35345650896,16357757@N07,45.758008,4.828163,"france,lyon,confluence,impressions",Impressions of Lyon and the area around confluence,15,20,17,5,2017,5,4,0
4780480611,41610421@N05,45.768459,4.875848,"geotagged,noir,blanc,fauteuil,enveloppe",Jolie enveloppe de Gandi,24,22,10,7,2010,5,4,0
5074907844,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,matrix,mystery,museum,architecture,painting,graffiti,robot,ruins,rawart,outsiderart,chaos,symbol,bladerunner,contemporaryart,secret,911,apocalypse,machine,taz,peinture,container,installation,ddc,sanctuary,android,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,revelation,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,tyrellcorporation,facteurcheval,palaisideal,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,réplicant,androïde,républiqueduchaos,groupeserveur,lespritdelasalamandre,servergroup",Androïde _DDC0739,3,11,12,10,2010,0,3,0
7839608808,22789397@N05,45.780805,4.850302,"lyon,cosplay,or,shooting,18,parc,aout,tête,2012",Shooting Parc de la Tête d'Or - Lyon -2012-08-18- P1440060,58,16,18,8,2012,5,4,0
30354232796,15518367@N03,45.749011,4.83363,"lyon,france,river,rhone","Viking Buri , Viking Heimdal and River Discovery II in Lyon",13,15,7,10,2016,5,4,0
8380211512,77161041@N00,45.768287,4.801967,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4fe864b7e4b05b60faf6704b",#OMFG,12,11,14,1,2013,0,4,0
18517392640,133755247@N06,45.765605,4.849185,"unicef,ong,comitérhône,unicefrhône",Village Solidarité 2011 (8),50,13,11,6,2015,5,4,0
26794666546,51973207@N00,45.762396,4.822249,"lyon,lumières,fêtedeslumières,2014",Fête des Lumières 2014,36,17,4,1,2015,5,4,0
6300193660,50261060@N08,45.7628,4.822719,,IMGP1389,21,18,20,2,2011,5,4,0
5250583116,55901744@N06,45.767186,4.834231,"france,lights,lyon,fete,lumieres,2010,fetedeslumieres",IMG_5443,39,22,10,12,2010,5,4,0
34395340203,90493526@N00,45.768997,4.829376,"europe,france,lyon,streetart,words,pavement,trottoir,ememem,kit,revolutionnaire,pavé","Words on pavement by Ememem [Lyon, France]",32,16,5,5,2017,5,4,0
9284784960,66630947@N02,45.772672,4.831869,"france,lyon,paysage,eté,rhônealpes",Basilique Notre Dame de Fourvière,24,15,15,6,2013,5,4,0
42299332861,113391938@N03,45.766811,4.879183,,,1,10,23,5,2018,5,4,0
9265243354,66401985@N05,45.758675,4.83483,"cinema,france,architecture,buildings,lyon,artdeco,pathe,bellecour,70200mmf4lusm,canoneos60d,michaelflocco",Pathé Bellecour,47,20,21,6,2013,5,4,0
14864796916,60978046@N08,45.762158,4.857658,,,5,23,1,8,2014,5,4,0
7993150666,46032524@N00,45.773798,4.806384,"square,squareformat,iphoneography,instagramapp,xproii,uploaded:by=instagram,foursquare:venue=4be26f00b02ec9b6a1004dc0",Soirée kebab into ligue 1 into Finale WCS Europe #ligue1 #sc2,48,21,16,9,2012,0,4,0
23258939125,97717135@N05,45.759646,4.847725,,Далее идут низкие дома,17,10,15,7,2015,5,4,0
48396269706,78318076@N08,45.766741,4.83613,"photographiederue,streetphotography,photographieurbaine,urbanphotography,noiretblanc,blackandwhite,ruedelarbresecruedelarépublique,terreaux,69001,lyon,rhône,auvergnerhônealpes,france,monlyon,onlylyon,lyonurb,brumpicts,frédéricbrumby",Rue de l'Arbre Sec/Rue de la République.,48,18,14,7,2019,5,4,0
32777960421,113391938@N03,45.767783,4.836136,,,11,16,14,2,2017,5,4,0
15509920128,45018599@N05,45.720825,4.876019,"france,sports,photo,rugby,lou,clubs,toulouse,stade,teleconverter,championnat,stadetoulousain,rhônealpes,top14,vénissieux,catégories,phasedejeu,maximemédard,tc20eiii,boirongranger,matmutstadium,wwwsylvainmestrecom,attaqueavecballon",Maxime Médard,59,15,1,11,2014,2,4,0
4096965789,97211956@N00,45.774186,4.827897,"box,case,dailypicture",Thank you,0,12,26,7,2009,5,4,0
12725298874,87978098@N02,45.76863,4.839456,"square,squareformat,sutro,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4bf6aa7fbfeac928d9b99436",upload,57,9,23,2,2014,5,4,0
32454843416,124810342@N04,45.811535,4.969511,"miribel,ain,animaux,faune,jonage,lac,oiseau,ornithologie,rhone,yanndimauro,étang",Blongios nain(Ixobrychus minutus),46,8,26,7,2016,3,0,2
8663340131,93189970@N02,45.767811,4.836586,"square,opera,day,lyon,pic,squareformat,picoftheday,beautifulday,lordkelvin,lyonopera,operadelyon,instapic,onlylyon,iphoneography,instacute,instagram,instagramapp,instalyon",Opéra de Lyon #opera #lyon #onlylyon #instapic #instacute #instagram #instalyon #pic #picoftheday #operadelyon #lyonopera #beautifulday #day,57,0,20,4,2013,5,4,0
15570847284,130270355@N05,45.760562,4.833512,,IMG_0835,38,20,7,12,2014,5,4,0
10657480253,86354548@N00,45.739225,4.814168,"urban,orange,france,architecture,lyon,renewal,redevelopment,lasaône,archidose,jakobmacfarlane,onlylyon,lyonconfluence,laconfluence,lecubeorange,theorangecube,rambaudport",Le Cube Orange 06,40,8,25,9,2013,5,4,0
5359261825,58065613@N04,45.759798,4.826431,"france,station,underground,frankreich,europa,europe,lyon,metro,rhône,rails,69,metrostation,rhônealpes,stationdemétro,vieuxlyoncathédralesaintjean",Metro.,46,20,26,3,2010,5,4,0
8362831048,91971260@N05,45.786087,4.831011,"cuire,uploaded:by=flickrmobile,flickriosapp:filter=nofilter",Space,39,13,8,1,2013,0,4,0
8271079059,48551155@N05,45.761508,4.836866,"dragon,bibi,fêtedeslumières",Le Roi des Dragons,36,22,9,12,2012,5,4,0
8246089558,23162008@N07,45.767521,4.833437,"lyon,palaissaintpierre,placedesterreaux,fêtedeslumières2012",Fête des Lumières 2012 – Essais sur la place des Terreaux,38,0,5,12,2012,5,4,0
47219938202,90493526@N00,45.769588,4.829403,"europe,france,lyon,streetart,wheatpaste,wheatpaper,collage,pasted,paper,pasteup,basile,ernest","Pasted paper by Basile Ernest [Lyon, France]",44,16,30,1,2019,5,4,0
6985559341,42456491@N04,45.677183,4.900095,,Corbas - Boulevard Urbain Sud,18,0,17,1,2010,1,5,0
31377185346,77116378@N03,45.763481,4.835915,"lyon,paris,novembre,2016,jour,3",Lyon - Paris Novembre 2016 Jour 3,10,11,25,11,2016,5,4,0
40199665155,16687586@N00,45.761772,4.82698,"alien,aliens,queen,animatronic,prop,props,original",Alien queen,48,10,29,3,2018,5,4,0
4226162054,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,punk,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,writer,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,annesophie,alchemy,destroy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,yokohigashi,groupeserveur,lespritdelasalamandre,crashculture,servergroup,hamayôko",Visite de Romain Slocombe by Ehrmann's Crew K _DDC9262,54,15,16,12,2009,0,3,0
5477482882,8981929@N06,45.731108,4.952377,"canon,lyon,fisheye,salon,50d,2roues,sigma10mmf28fisheyedcexhsm",MV Agusta F4,39,16,25,2,2011,1,0,0
5938944229,52494127@N02,45.764873,4.831742,"lightpainting,lyon,fireworks,extérieur,nuit,2011,fêtenational,trépied,télécommande,efs1855mmf3556is,eos550d",Fireworks July 14th,42,22,14,7,2011,5,4,0
6174396402,34879782@N00,45.731344,4.734613,,IMG18173.jpg,39,17,2,7,2011,4,1,1
28551210582,46877536@N00,45.764213,4.827494,"lyon,auvergnerhônealpes,france",IMG_1656_Export,21,11,10,7,2016,5,4,0
6177964139,42456491@N04,45.730808,4.817843,,Gang des canards - Perrache,20,21,24,9,2011,5,4,0
36330389293,64289132@N02,45.705864,4.852201,"sncf,railway,train,bb7200,usi,uic,corail","BB 7264, UIC, Corail et USI",8,11,9,9,2006,2,4,0
30354356376,15518367@N03,45.768746,4.837547,"lyon,france,river,rhone",Lyon,26,13,6,10,2016,5,4,0
8071866770,9601245@N05,45.763301,4.829499,,pont,12,15,9,10,2012,5,4,0
39265228154,113391938@N03,45.730116,4.824197,,,6,20,29,1,2018,5,4,0
5447883097,54979873@N08,45.761991,4.851107,,hexagone,30,11,15,6,2010,5,4,0
21198588841,39235361@N06,45.748256,4.828476,"hôtel,hotel,chambre,room,habitación,téléviseur,tv,television,télévision,télé,televisor,televisión,tele,blackhole,trounoir,agujeronegro,jordaneprestrot,lyon,♊","Lyon, France _JP13046",7,18,15,6,2015,5,4,0
6674525211,30812340@N00,45.762485,4.822976,"travel,france,church,architecture,lyon",Basilica of Notre-Dame de Fourvière,58,12,12,11,2011,5,4,0
38833804151,12070636@N02,45.730186,4.825433,,Saintelyon,37,8,3,12,2017,5,4,0
44588417830,10986181@N05,45.754843,4.838265,"fujifilmxt2,lyon,nuit,night,rhône,fleuve,river",,48,18,20,12,2018,5,4,0
13236259305,9958204@N07,45.757861,4.831563,"france,lyon,francja",Lyon,55,13,10,3,2014,5,4,0
4350990752,26173098@N00,45.740255,4.893461,,,38,9,12,2,2010,1,4,0
31848977504,90493526@N00,45.762433,4.827868,"europe,france,lyon,records,vinyl,shop,store,magasin,disques,librairie,occasion,second,hand,music,musique","Boul'dingue shop [Lyon, France]",8,16,1,2,2017,5,4,0
8571901086,81722982@N03,45.718333,4.915666,"france,shop,lyon,toysrus,uploaded:by=flickrmobile,flickriosapp:filter=nofilter",Toys'R'us France Lyon Bron,15,16,18,3,2013,1,4,0
33324855052,90493526@N00,45.772956,4.827654,"europe,france,lyon,croixrousse,streetart","Wall [Lyon, France]",26,16,13,3,2017,5,4,0
6797100476,12381486@N00,45.757556,4.825326,"france,church,lyon,bokeh,lione,iglesia,chiesa,francia,eglise,luce,fede,exvoto,candele,preghiera,lumini",act of faith,56,15,12,11,2011,5,4,0
8629755500,93189970@N02,45.757613,4.831967,"tower,monument,square,tour,lyon,centre,eiffeltower,eiffel,squareformat,toureiffel,hefe,onlylyon,tourtelecom,iphoneography,instagramapp,tourlyon",La tour des communications à Lyon !!!  #lyon #tower #eiffeltower #lyon #onlylyon #paris #tour #toureiffel #eiffel #telecommunicatipn #tourdestelecommunications #monument #cute  #beautifulday #sunny #sun #rhonealpes #centredelyon #tourlyon #monument,19,0,8,4,2013,5,4,0
24206670281,52638247@N00,45.765144,4.9817,,,27,19,9,1,2016,3,0,5
34081127626,94489016@N04,45.837351,4.826313,"thierry,ehrmann,lademeureduchaos,abodeofchaos,demeure,chaos,alice,pays,merveille,wonderland,aliceaupaysdesmerveilles,chat,cat,cheshire,lapin,white,rabbit,lewis,carroll,john,tenniel,mask,masque,croix,cross,viacrucis,saint,romain,mont,dor,lyon,69,rhone,alpes,france,musée,art,contemporain,999,ddc,canon,eos,600d,rebel,t3i,sigma,1750,streetart",Alice in Chaos,56,15,16,4,2017,0,3,0
23170134532,9423727@N02,45.729712,4.824991,,Nightwish à Lyon-14,59,22,24,11,2015,5,4,0
5912662262,44152183@N07,45.761,4.921666,metros,Lyon 201007 64,12,7,16,8,2010,1,0,0
6174284196,34879782@N00,45.731344,4.734613,,IMG18242.jpg,14,18,2,7,2011,4,1,1
35169973891,113391938@N03,45.784644,4.854222,,,53,9,14,6,2017,5,4,0
6116472304,40936370@N00,45.837448,4.826248,"portrait,streetart,france,art,mystery,museum,painting,photography,photo,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,explosion,taz,eros,container,identity,event,vision,freemasonry,emergence,hallucination,identité,ddc,sanctuary,mystic,apparition,cyberpunk,landart,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,éclosion,curator,psychosis,evenement,dadaisme,theophany,épiphanie,nutriscoetextinguo,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,psychose,lukaszpira,abodeofchaos,facteurcheval,palaisideal,onirisme,postapocalyptique,maisondartiste,artistshouses,090909,actingperformance,borderlinebiennale,gesamtkuntwerk,lespritdelasalamandre,noprogramnopressnomoney,survivetheapocalypse,servergroup,bodyhacktivism,photokaos",Photokaos - Thème : Obsolete Body - Borderline Biennale 2011  Image_0002503,25,13,5,9,2011,0,3,0
48461229527,37220755@N07,45.764691,4.833763,"2019,dxopl2,franrijk,jossaris,jossarisfoto,lr,lyon,rhône,frankrijk","2019_07_25 - (20190725) - 155911 - _DSC1404_DxOPL2 - Lyon (FR) - ILCE-7M3 - FE 24-240mm F3.5-6.3 OSS - 1-60 sec. bij f - 8,0 - 78 mm - ISO 5000",59,15,25,7,2019,5,4,0
9502019634,35234357@N04,45.739195,4.814457,"lyon,confluence,saone,riversaone,2ndmay,orangecube,may2013,confluencecruise",Orange Cube Building (2),8,15,2,5,2013,5,4,0
42039979985,54410944@N04,45.731018,4.951164,"rolls,royce,silver,shadow,lyon,epoquauto,epoqu,2015,auto,moto,rétro,cars,coches,automobile,voitures",Rolls-Royce Silver Shadow 1971,27,9,8,11,2015,1,0,0
6865874942,71434532@N08,45.776,4.848833,,,5,17,24,3,2012,0,4,0
42601691500,15917364@N02,45.777115,4.814733,"tête,statue,boissculpté,femme,circa193040",Bois sculpté vers 1930/40,14,14,31,8,2018,0,4,0
31457631597,149306694@N07,45.805125,4.773387,"exploration,explo,explore,urbex,urbexfrance,urbaine,abandon,abandoned,abandoné,abandonné,abandonnée,deserté,decay,decaying,demoli,depuis,ecole,école,school,art,artistique,bts,audiovisuel,fermée,fermé,fermeture,france,friche,sous,alarm,surveillance,mon,culs,studio,m,lyon,lost,lieu,oublie,oubli,old,place,salle,classe,déco,dessin,site,protege,visite,interdite,interdit",L'Ecole des Artistes...,25,23,4,1,2012,0,2,0
6212789228,48305075@N08,45.75,4.85,,Lyon France,14,13,8,9,2011,5,4,0
24199041129,128437766@N06,45.842216,4.798005,,Monocycle QX-series,42,15,17,1,2016,0,3,0
20924177336,99363576@N06,45.763275,4.822569,"travel,france,church,europe,cathedral,lyon,notredame,favourite,fr,lyons,fourviere,fourvière,rhônealpes",20150828(Canon EOS 6D)-00042,3,9,28,8,2015,5,4,0
5613143304,46032524@N00,45.775148,4.805673,"square,squareformat,earlybird,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=3462277",#Candy,17,14,12,4,2011,0,4,0
16670844305,51973207@N00,45.772114,4.831786,"lyon,lumières,fêtedeslumières,2013",Fête des Lumières - 2013,5,19,9,12,2013,5,4,0
34165920520,40936370@N00,45.8375,4.826944,"abodeofchaos,chaos,lespritdelasalamandre,salamanderspirit,demeureduchaos,thierryehrmann,ddc,999,groupeserveur,taz,organmuseum,servergroup,facteurcheval,palaisideal,sanctuaire,sanctuary,artprice,saintromainaumontdor,portrait,painting,peinture,france,museum,sculpture,architecture,maisondartiste,art,artistshouses,streetart,sculpturemoderne,modernsculpture,secret,alchimie,alchemy,landart,artbrut,artsingulier,rawart,symbol,911,contemporaryart,apocalypse,postapocalyptique,cyberpunk,graffiti,vanitas,ruins,prophecy,prophétie,container,dadaisme,outsider,mystery,francmaconnerie,freemasonry,endoftheworld,devastation,worldwar,anarchy,ground,zero,blackswantheory,destroy,bombing,geopolitique,crashculture,gesamtkuntwerk,visionaryarchitecture,monochrome","Regard de thierry Ehrmann, auteur de la Demeure du Chaos / Abode of Chaos",27,11,9,5,2017,0,3,0
43816004874,54410944@N04,45.731018,4.951164,"renault,4,parisienne,lyon,epoquauto,epoqu,2015,auto,moto,rétro,cars,coches,automobile,voitures",Renault 4 Parisienne,12,17,8,11,2015,1,0,0
35465282760,10986181@N05,45.763107,4.848704,"fujifilmxt10,lyon,architecture,geometry,géométrie,100lafayette,forme,ligne,noiretblanc,nb,blackandwhite,bnw,bw,monochrome,monochromatic,couloir,zumbrunnen,moncey",En bas de l'immeuble Le 100 Lafayette de Zumbrunnen,53,20,10,7,2017,5,4,0
38126020655,48551155@N05,45.760935,4.826623,"cathédrale,europe,france,fêtedeslumières,lyon,places,saintjean",Unisson,41,23,9,12,2017,5,4,0
31822410661,40936370@N00,45.837586,4.826513,"photo,photography,marcdelpiano,blackandwhite,noiretblanc,bw,nb,book,ouvrage,livre,abodeofchaos,chaos,lespritdelasalamandre,salamanderspirit,demeureduchaos,thierryehrmann,ddc,999,groupeserveur,taz,organmuseum,servergroup,facteurcheval,palaisideal,sanctuaire,sanctuary,artprice,saintromainaumontdor,portrait,painting,peinture,france,museum,sculpture,architecture,maisondartiste,art,artistshouses,streetart,sculpturemoderne,modernsculpture,secret,alchimie,alchemy,landart,artbrut,artsingulier,rawart,symbol,911,contemporaryart,apocalypse,postapocalyptique,cyberpunk,graffiti,vanitas,ruins,prophecy,prophétie,container,dadaisme,outsiderart,mystery,francmaconnerie,freemasonry",Extrait du Nouvel ouvrage de La Demeure du Chaos - The Abode of Chaos en cours de réalisation par thierry Ehrmann & Marc del Piano,52,10,27,12,2016,0,3,0
43829753511,32215553@N02,45.7331,4.818363,"lyon,muséedesconfluences,lignesdhorizons,hugopratt,cortomaltese",Hugo Pratt - Lignes d'horizons - Musée des Confluences (2018),37,20,2,8,2018,5,4,0
6550113029,58909070@N05,45.759574,4.828534,"lyon,des,fête,lumières,2011",quais de saône,38,13,11,12,2011,5,4,0
19824230335,133508321@N07,45.762272,4.823181,"lyon,firework,revolution,fourviere,feuartifice,pyrotechnie",Feu d'artifice,33,22,14,7,2015,5,4,0
16429050979,120241758@N03,45.773525,4.826024,"france,lyon,tunnel,onlylyon,tunneldelacroixrousse,tunnelvert,tunnelmodedoux",2015-02-22_05-20-29,12,18,22,2,2015,5,4,0
23938450200,89235234@N00,45.766984,4.833576,,"Georges Gardet (1863-1939) ""Chien danois"" dét. (c. 1894, marbre) - musée des Beaux-Arts de Lyon (Rhône, France)",28,11,19,12,2015,5,4,0
6968955992,43719536@N02,45.753514,4.831967,,A Ok 63 5739 0206,59,16,24,4,2012,5,4,0
7503446930,90338469@N00,45.74523,4.869443,"france,lyon,lumiere",Villa Lumiere,41,7,25,5,2012,5,4,0
8658697498,25392237@N06,45.73,4.823833,"confluence,villedelyon,lyoncity,22032013,quartierdelaconfuence",Photo 1274,43,13,23,3,2013,5,4,0
7006219579,25201157@N03,45.781112,4.848908,"pergola,parcdelatêtedorquadrillagezentranquillitéboisblancbleu",Pergola au Parc de la tête d'Or,19,18,22,3,2012,5,4,0
31159170185,14902008@N02,45.761071,4.85351,,Lyon Y-162945,18,13,19,11,2016,5,4,0
9170921022,97931381@N02,45.807072,4.902461,,IMG_2523,4,10,23,6,2013,0,3,0
14956203783,83294602@N03,45.728314,4.953095,"sport,race,lyon,course,extra",IMG_3745,11,14,19,10,2014,1,0,0
24764011232,69096321@N05,45.757347,4.832675,"lione,evento,luci,festa,francia,delle",2014 12 05 Francia - Lione - La festa delle luci_0005,4,16,5,12,2014,5,4,0
37038137605,140228392@N02,45.761116,4.83098,"lyon,saône,rhône,river,france,panorama,fourvière,city,cityscape,vieuxlyon",Fourvière panorama,17,19,3,9,2017,5,4,0
16020503415,129888036@N07,45.780573,4.87264,"lego,lyon,technic,octobre,2014,villeurbanne",IMG_6816,31,16,25,10,2014,5,4,0
46923328285,141049952@N08,45.7297,4.953825,"japactu,japactuinfo,japan,japantouch,cosplay,cosplayteen,cosplayjapactu,cosplaylyon",Cosplayer à la Japan Touch,52,10,13,5,2019,1,0,0
4627471424,90493526@N00,45.764682,4.836484,"music,france,festival,concert,europe,place,montréal,lyon,live,blanche,bourse,musique,carte,wearewolves,nuitssonores","We Are Wolves [Nuits sonores 2010, Lyon, France]",57,19,15,5,2010,5,4,0
18580418408,133755247@N06,45.765605,4.849185,"unicef,ong,comitérhône,unicefrhône",IMG_0266,41,16,12,6,2015,5,4,0
4233656324,19606862@N00,45.761146,4.836291,"lyon,ruepresidentcarnot",Lyon 30.12.2009,59,15,30,12,2009,5,4,0
16497242533,63181352@N08,45.748107,4.827885,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",upload,40,13,12,4,2015,5,4,0
7301510254,78249204@N04,45.751789,4.84246,"lyon,coworking,guillotiere,mutualisation,locauxmotiv",DejeunerPartagé,47,13,25,5,2012,5,4,0
5226769390,23345578@N07,45.762601,4.822922,,Basilique Notre Dame de Fourvière,0,0,1,12,2010,5,4,0
7609862740,40936370@N00,45.837448,4.826248,"chaos,roman,rfid,internet,free,cnet,shannon,scenario,wikipedia,information,livre,essai,iliad,adn,999,w3,datamining,utopie,ipv6,worldwideweb,thèse,boltzmann,theorie,tcpip,marshallmcluhan,houellebecq,materiaprima,gallimard,markov,artprice,demeureduchaos,thierryehrmann,alchimie,théorieduchaos,informationtheory,claudeshannon,abodeofchaos,technikart,chronicart,robertmetcalfe,chaitin,nouvelobs,henridemaublanc,governingbynetworks,edwardlorenz,xavierniel,bigdata,pierrebellanger,kolmogorov,solomonov,leoscheer,livreshebdo,sourcewikipédia,groupeserveur,lesinroks,warrenweaver,blogehrmannorg,artpressagency,lathéoriedelinformation,adrianmcdonough,aurélienbellanger,biographieinterditedehrmann,cécilealvergnat,claudeperdriel,istopie,gérardthéry,ibombe,jaquesantoinegranjon,netnobility,rentréelittéraire2012,théoriedelinformation","Aurélien Bellanger, painted portrait - la théorie de l'information.Ce portrait existe aussi en H.D.,11Mo libre de droit    _1010214",26,16,20,7,2012,0,3,0
4191122200,29795204@N05,45.783925,4.860978,"arnal,arnalphotography,arnalle,arnallephotography,arnaud,arnaudbouvard,band,baseproductions,bouvard,concert,concertphotography,gig,k100d,lastfm:event=1196051,live,lyon,metal,music,pentax,pics,rock,samael,show,sigma105mmf28,transbordeur,vorph,capturedalive","Samael, Lyon, Vorph",40,20,14,12,2009,5,4,0
11059243216,87978098@N02,45.77046,4.837507,"valencia,square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=51472debe4b0c11f88609137",Stopped by the see the Girls... Juste une seconde pour voir Les Filles...   #Lyon #At #Night #Relaxing #Friends #iLove #withAllMyHeart #Bistrot #Co #saxotaz #Fall #2013 #France #picoftheday #instagood #followme,26,17,25,11,2013,5,4,0
6242978099,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei,sentinellesalchimiques,thealchemicalsentinels",Regard de Kurt Ehrmann sur les Sentinelles Alchimiques IMG_8403,5,16,7,10,2011,0,3,0
4520514160,34481841@N07,45.767512,4.832651,"city,lyon,rhonealpes",cultures,26,18,20,3,2010,5,4,0
26963848622,90493526@N00,45.767455,4.830154,"streetart,france,wall,europe,lyon,installation,mur,croixrousse","Wall installation [Lyon, France]",22,17,9,5,2016,5,4,0
